/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010098.JPG_0000_0511_0138_0090_0088.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031635.JPG_0000_0369_0182_0083_0078.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031554.JPG_0000_0628_0494_0152_0156.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010648.JPG_0000_0585_0203_0120_0108.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010705.JPG_0000_0686_0323_0066_0079.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010285.JPG_0000_0266_0428_0080_0075.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010705.JPG_0000_0792_0600_0082_0087.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9030080.JPG_0000_0642_0243_0071_0066.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031522.JPG_0000_0714_0053_0110_0110.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031635.JPG_0000_0192_0101_0071_0089.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010815.JPG_0000_0560_0323_0149_0152.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9011062.JPG_0000_0474_0215_0203_0175.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9030485.JPG_0000_0363_0095_0081_0079.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010074.JPG_0000_0562_0543_0045_0047.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010074.JPG_0000_0552_0484_0054_0046.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031440.JPG_0000_0315_0551_0138_0126.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031856.JPG_0000_0108_0574_0044_0037.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9032079.JPG_0000_0215_0643_0089_0081.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010211.JPG_0000_0164_0012_0097_0085.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010813.JPG_0000_0413_0411_0161_0155.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010706.JPG_0000_0651_0698_0088_0079.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031856.JPG_0000_0303_0654_0045_0044.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010706.JPG_0000_0622_0598_0094_0111.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9011090.JPG_0000_0141_0189_0109_0110.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010815.JPG_0000_0812_0064_0128_0141.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9011090.JPG_0000_0534_0165_0119_0126.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031705.JPG_0000_0570_0627_0098_0107.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9030457.JPG_0000_0806_0340_0155_0149.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031635.JPG_0000_0569_0048_0089_0092.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010691.JPG_0000_0558_0029_0110_0110.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9032079.JPG_0000_0006_0291_0077_0089.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9011410.JPG_0000_0101_0409_0067_0075.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010074.JPG_0000_0415_0330_0058_0050.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010074.JPG_0000_0273_0238_0061_0058.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031856.JPG_0000_0450_0488_0035_0037.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031550.JPG_0000_0262_0389_0193_0198.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9011090.JPG_0000_0914_0253_0104_0118.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010803.JPG_0000_0864_0399_0163_0179.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9010098.JPG_0000_0400_0159_0078_0087.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9031856.JPG_0000_0323_0256_0046_0044.png 1 0 0 32 32
/home/jamiecho/Learn/OpenCV/08_TunaCounter/Train_new/pos/P9030080.JPG_0000_0866_0235_0072_0058.png 1 0 0 32 32
